"ID_SITE","ID_ENTITY","entity_name","latitude","longitude","elevation","depositional_context","measurement_method","TYPE","source","core_location","last_updated","ID_UNIT"
1858,2313,"Gallaghers Swamp core",-34.4903,150.723,535,"bog sediment","Pollen slide","concentration","Global Charcoal Database Version 4","-777777","2021-05-12",123
1863,2318,"Ingar Swamp core",-33.76,150.45,584,"bog sediment","Pollen slide","concentration","Global Charcoal Database Version 4","central core","2021-05-12",56
1864,2319,"Kings Tableland Swamp core",-33.73,150.48,780,"bog sediment","Pollen slide","concentration","Global Charcoal Database Version 4","central core","2021-05-12",56
1883,2340,"Lake Euramoo core",-17.15,145.62,718,"lake sediment","Sieved","influx","Global Charcoal Database Version 4","central core","2021-05-12",10
1885,2342,"Lake Frome core",-30.68,139.78,40,"lake sediment","Pollen slide","concentration","Global Charcoal Database Version 4","central core","2021-05-12",152
1886,2343,"Lake George core Gemco 210B",-35.06,149.41,673,"lake sediment","Pollen slide","influx","Global Charcoal Database Version 4","central core","2021-05-12",118
1891,2348,"Lake Selina core",-41.88,145.6,516,"lake sediment","Pollen slide","pollen concentration","Global Charcoal Database Version 4","central core","2021-05-12",46
1897,2354,"Newnes Swamp core",-33.3825,150.2222,1060,"bog sediment","Pollen slide","concentration","Global Charcoal Database Version 4","central core","2021-05-12",56
1898,2355,"Northwest Crater Tower Hill core",-38.31,142.36,20,"lake sediment","Sieved","concentration","Global Charcoal Database Version 4","central core","2021-05-12",11
1899,2356,"Notts Swamp core",-33.80984,150.4077,682,"bog sediment","Pollen slide","concentration","Global Charcoal Database Version 4","central core","2021-05-12",56
1901,2358,"Penrith Lakes core",-33.71,150.67,18,"bog sediment","Pollen slide","other","Global Charcoal Database Version 4","central core","2021-05-12",160
1908,2365,"Saint Louis Lac core SL1991",-22.23,166.55,3,"bog sediment","Pollen slide","concentration","Global Charcoal Database Version 4","marginal core","2021-05-12",123
1910,2367,"Storm Creek core",-37.44417,145.8006,1177,"bog sediment","Pollen slide","pollen concentration","Global Charcoal Database Version 4","central core","2021-05-12",23
1912,2370,"Tom Burns Missen Core",-37.38556,145.8181,1075,"bog sediment","Pollen slide","pollen concentration","Global Charcoal Database Version 4","central core","2021-05-12",23
1917,2375,"Wyelangta core",-38.64722,143.4614,450,"fluvial/alluvial sediment","Pollen slide","concentration","Global Charcoal Database Version 4","-888888","2021-05-12",108
